((-0.21, 0.0), 37900)
((-0.21, 0.01), 37900)
((-0.21, 0.02), 37900)
((-0.21, 0.03), 33500)
((-0.21, 0.04), 25200)
((-0.2, -0.15), 37900)
((-0.2, -0.14), 37900)
((-0.2, -0.13), 37900)
((-0.2, -0.12), 37900)
((-0.2, -0.11), 37900)
((-0.2, -0.1), 37900)
((-0.2, -0.09), 37900)
((-0.2, -0.08), 37900)
((-0.2, -0.07), 37900)
((-0.2, -0.06), 37900)
((-0.2, -0.05), 37900)
((-0.2, -0.04), 37900)
((-0.2, -0.03), 37900)
((-0.2, -0.02), 37900)
((-0.2, -0.01), 37900)
((-0.2, 0.0), 37900)
((-0.2, 0.01), 37900)
((-0.2, 0.02), 37900)
((-0.2, 0.03), 33900)
((-0.2, 0.04), 26900)
((-0.19, -0.15), 37900)
((-0.19, -0.14), 37900)
((-0.19, -0.13), 37900)
((-0.19, -0.12), 37900)
((-0.19, -0.11), 37900)
((-0.19, -0.1), 37900)
((-0.19, -0.09), 37900)
((-0.19, -0.08), 37900)
((-0.19, -0.07), 37900)
((-0.19, -0.06), 37900)
((-0.19, -0.05), 37900)
((-0.19, -0.04), 37900)
((-0.19, -0.03), 37900)
((-0.19, -0.02), 37900)
((-0.19, -0.01), 37900)
((-0.19, 0.0), 37900)
((-0.19, 0.01), 37900)
((-0.19, 0.02), 37900)
((-0.19, 0.03), 34000)
((-0.19, 0.04), 28200)
((-0.18, -0.15), 37900)
((-0.18, -0.14), 37900)
((-0.18, -0.13), 37900)
((-0.18, -0.12), 37900)
((-0.18, -0.11), 37900)
((-0.18, -0.1), 37900)
((-0.18, -0.09), 37900)
((-0.18, -0.08), 37900)
((-0.18, -0.07), 37900)
((-0.18, -0.06), 37900)
((-0.18, -0.05), 37900)
((-0.18, -0.04), 37900)
((-0.18, -0.03), 37900)
((-0.18, -0.02), 37900)
((-0.18, -0.01), 37900)
((-0.18, 0.0), 37900)
((-0.18, 0.01), 37900)
((-0.18, 0.02), 37900)
((-0.18, 0.03), 33800)
((-0.18, 0.04), 26500)
((-0.17, -0.15), 37900)
((-0.17, -0.14), 37900)
((-0.17, -0.13), 37900)
((-0.17, -0.12), 37900)
((-0.17, -0.11), 37900)
((-0.17, -0.1), 37900)
((-0.17, -0.09), 37900)
((-0.17, -0.08), 37900)
((-0.17, -0.07), 37900)
((-0.17, -0.06), 37900)
((-0.17, -0.05), 37900)
((-0.17, -0.04), 37900)
((-0.17, -0.03), 37900)
((-0.17, -0.02), 37900)
((-0.17, -0.01), 37900)
((-0.17, 0.0), 37900)
((-0.17, 0.01), 37900)
((-0.17, 0.02), 37900)
((-0.17, 0.03), 32400)
((-0.17, 0.04), 25300)
((-0.16, -0.15), 37900)
((-0.16, -0.14), 37900)
((-0.16, -0.13), 37900)
((-0.16, -0.12), 37900)
((-0.16, -0.11), 37900)
((-0.16, -0.1), 37900)
((-0.16, -0.09), 37900)
((-0.16, -0.08), 37900)
((-0.16, -0.07), 37900)
((-0.16, -0.06), 37900)
((-0.16, -0.05), 37900)
((-0.16, -0.04), 37900)
((-0.16, -0.03), 37900)
((-0.16, -0.02), 37900)
((-0.16, -0.01), 37900)
((-0.16, 0.0), 37900)
((-0.16, 0.01), 37900)
((-0.16, 0.02), 36700)
((-0.16, 0.03), 30000)
((-0.16, 0.04), 23700)
((-0.15, -0.15), 37900)
((-0.15, -0.14), 37900)
((-0.15, -0.13), 37900)
((-0.15, -0.12), 37900)
((-0.15, -0.11), 37900)
((-0.15, -0.1), 37900)
((-0.15, -0.09), 37900)
((-0.15, -0.08), 37900)
((-0.15, -0.07), 37900)
((-0.15, -0.06), 37900)
((-0.15, -0.05), 37900)
((-0.15, -0.04), 37900)
((-0.15, -0.03), 37900)
((-0.15, -0.02), 37900)
((-0.15, -0.01), 37900)
((-0.15, 0.0), 37900)
((-0.15, 0.01), 37900)
((-0.15, 0.02), 35400)
((-0.15, 0.03), 28400)
((-0.15, 0.04), 19900)
((-0.14, -0.15), 37900)
((-0.14, -0.14), 37900)
((-0.14, -0.13), 32700)
((-0.14, -0.12), 36500)
((-0.14, -0.11), 37900)
((-0.14, -0.1), 37900)
((-0.14, -0.09), 37900)
((-0.14, -0.08), 37900)
((-0.14, -0.07), 37900)
((-0.14, -0.06), 37900)
