((0.135, 0.09), 57500)
((0.135, 0.1), 47300)
((0.135, 0.11), 36900)
((0.135, 0.12), 26100)
((0.135, 0.13), 19100)
((0.135, 0.14), 12200)
((0.145, -0.1), 6100)
((0.145, -0.09), 6900)
((0.145, -0.08), 11000)
((0.145, -0.07), 17000)
((0.145, -0.06), 28200)
((0.145, -0.05), 34500)
((0.145, -0.04), 43100)
((0.145, -0.03), 51500)
((0.145, -0.02), 62800)
((0.145, -0.01), 75300)
((0.145, 0.0), 85300)
((0.145, 0.01), 92000)
((0.145, 0.02), 95300)
((0.145, 0.03), 96300)
((0.145, 0.04), 95600)
((0.145, 0.05), 93600)
((0.145, 0.06), 89800)
((0.145, 0.07), 83800)
((0.145, 0.08), 75900)
((0.145, 0.09), 65000)
((0.145, 0.1), 53400)
((0.145, 0.11), 41000)
((0.145, 0.12), 31100)
((0.145, 0.13), 20600)
((0.145, 0.14), 14500)
((0.155, -0.1), 7600)
((0.155, -0.09), 7900)
((0.155, -0.08), 12700)
((0.155, -0.07), 19800)
((0.155, -0.06), 33200)
((0.155, -0.05), 38700)
((0.155, -0.04), 47900)
((0.155, -0.03), 58200)
((0.155, -0.02), 69200)
((0.155, -0.01), 81100)
((0.155, 0.0), 90400)
((0.155, 0.01), 96100)
((0.155, 0.02), 98900)
((0.155, 0.03), 100000)
((0.155, 0.04), 99400)
((0.155, 0.05), 98100)
((0.155, 0.06), 94400)
((0.155, 0.07), 89000)
((0.155, 0.08), 81200)
((0.155, 0.09), 71500)
((0.155, 0.1), 58200)
((0.155, 0.11), 46300)
((0.155, 0.12), 33900)
((0.155, 0.13), 22300)
((0.155, 0.14), 16600)
((0.165, -0.1), 7300)
((0.165, -0.09), 8100)
((0.165, -0.08), 12100)
((0.165, -0.07), 21300)
((0.165, -0.06), 33500)
((0.165, -0.05), 41600)
((0.165, -0.04), 49800)
((0.165, -0.03), 60700)
((0.165, -0.02), 72400)
((0.165, -0.01), 84100)
((0.165, 0.0), 93300)
((0.165, 0.01), 98500)
((0.165, 0.02), 100800)
((0.165, 0.03), 101100)
((0.165, 0.04), 101000)
((0.165, 0.05), 99300)
((0.165, 0.06), 97400)
((0.165, 0.07), 91400)
((0.165, 0.08), 83100)
((0.165, 0.09), 72500)
((0.165, 0.1), 58800)
((0.165, 0.11), 46700)
((0.165, 0.12), 34500)
((0.165, 0.13), 23100)
((0.165, 0.14), 17000)
((0.175, -0.1), 7300)
((0.175, -0.09), 8300)
((0.175, -0.08), 14100)
((0.175, -0.07), 21100)
((0.175, -0.06), 35200)
((0.175, -0.05), 44700)
((0.175, -0.04), 51600)
((0.175, -0.03), 62900)
((0.175, -0.02), 75000)
((0.175, -0.01), 84900)
((0.175, 0.0), 94100)
((0.175, 0.01), 99100)
((0.175, 0.02), 102300)
((0.175, 0.03), 103200)
((0.175, 0.04), 102800)
((0.175, 0.05), 100700)
((0.175, 0.06), 97700)
((0.175, 0.07), 92500)
((0.175, 0.08), 84700)
((0.175, 0.09), 73500)
((0.175, 0.1), 58700)
((0.175, 0.11), 50700)
((0.175, 0.12), 39800)
((0.175, 0.13), 28400)
((0.175, 0.14), 17900)
((0.185, -0.1), 7600)
((0.185, -0.09), 7800)
((0.185, -0.08), 13300)
((0.185, -0.07), 22600)
((0.185, -0.06), 32800)
((0.185, -0.05), 41000)
((0.185, -0.04), 52000)
((0.185, -0.03), 61100)
((0.185, -0.02), 75400)
((0.185, -0.01), 86700)
((0.185, 0.0), 95200)
((0.185, 0.01), 99900)
((0.185, 0.02), 103200)
((0.185, 0.03), 103900)
((0.185, 0.04), 103600)
((0.185, 0.05), 102200)
((0.185, 0.06), 99200)
((0.185, 0.07), 94600)
((0.185, 0.08), 86900)
((0.185, 0.09), 77400)
((0.185, 0.1), 61400)
((0.185, 0.11), 48600)
((0.185, 0.12), 37400)
((0.185, 0.13), 26300)
((0.185, 0.14), 18000)
((0.195, -0.1), 6700)
((0.195, -0.09), 7100)
((0.195, -0.08), 12100)
((0.195, -0.07), 21000)
((0.195, -0.06), 33100)
((0.195, -0.05), 39900)
((0.195, -0.04), 49900)
((0.195, -0.03), 61400)
((0.195, -0.02), 71400)
((0.195, -0.01), 83900)
((0.195, 0.0), 95500)
((0.195, 0.01), 98600)
((0.195, 0.02), 102300)
((0.195, 0.03), 103100)
((0.195, 0.04), 102600)
((0.195, 0.05), 101300)
((0.195, 0.06), 96100)
((0.195, 0.07), 90700)
((0.195, 0.08), 83200)
((0.195, 0.09), 72000)
((0.195, 0.1), 57900)
((0.195, 0.11), 49200)
((0.195, 0.12), 39700)
((0.195, 0.13), 26600)
((0.195, 0.14), 16700)
((0.205, -0.1), 5800)
((0.205, -0.09), 6700)
((0.205, -0.08), 10700)
((0.205, -0.07), 18600)
((0.205, -0.06), 28800)
((0.205, -0.05), 37400)
((0.205, -0.04), 45700)
((0.205, -0.03), 58700)
((0.205, -0.02), 71500)
((0.205, -0.01), 84600)
((0.205, 0.0), 92800)
((0.205, 0.01), 98700)
((0.205, 0.02), 100800)
((0.205, 0.03), 101700)
((0.205, 0.04), 101200)
((0.205, 0.05), 99700)
((0.205, 0.06), 95400)
((0.205, 0.07), 90000)
((0.205, 0.08), 80900)
((0.205, 0.09), 70400)
((0.205, 0.1), 59900)
((0.205, 0.11), 43200)
((0.205, 0.12), 35900)
((0.205, 0.13), 22300)
((0.205, 0.14), 16100)
((0.215, -0.1), 6100)
((0.215, -0.09), 6400)
((0.215, -0.08), 10800)
((0.215, -0.07), 18700)
((0.215, -0.06), 27500)
((0.215, -0.05), 35600)
((0.215, -0.04), 44400)
((0.215, -0.03), 54500)
((0.215, -0.02), 65700)
((0.215, -0.01), 76400)
((0.215, 0.0), 87500)
((0.215, 0.01), 94800)
((0.215, 0.02), 96900)
((0.215, 0.03), 97900)
((0.215, 0.04), 97200)
((0.215, 0.05), 94700)
((0.215, 0.06), 89700)
((0.215, 0.07), 84700)
((0.215, 0.08), 74100)
((0.215, 0.09), 63000)
((0.215, 0.1), 51600)
((0.215, 0.11), 39800)
((0.215, 0.12), 29900)
((0.215, 0.13), 19900)
((0.215, 0.14), 13200)
((0.225, -0.1), 5900)
((0.225, -0.09), 5800)
((0.225, -0.08), 9700)
((0.225, -0.07), 16700)
((0.225, -0.06), 25400)
((0.225, -0.05), 31300)
((0.225, -0.04), 39500)
((0.225, -0.03), 47800)
((0.225, -0.02), 59500)
((0.225, -0.01), 70500)
((0.225, 0.0), 80000)
((0.225, 0.01), 87600)
((0.225, 0.02), 91300)
((0.225, 0.03), 92100)
((0.225, 0.04), 90900)
((0.225, 0.05), 87900)
((0.225, 0.06), 83300)
((0.225, 0.07), 77800)
((0.225, 0.08), 68700)
((0.225, 0.09), 57900)
((0.225, 0.1), 46000)
((0.225, 0.11), 34900)
((0.225, 0.12), 24900)
((0.225, 0.13), 17200)
((0.225, 0.14), 11000)
((0.235, -0.1), 4600)
((0.235, -0.09), 4700)
((0.235, -0.08), 7600)
((0.235, -0.07), 13100)
((0.235, -0.06), 20700)
((0.235, -0.05), 25900)
((0.235, -0.04), 33100)
((0.235, -0.03), 40900)
((0.235, -0.02), 50600)
((0.235, -0.01), 62200)
((0.235, 0.0), 70200)
((0.235, 0.01), 79100)
((0.235, 0.02), 82300)
((0.235, 0.03), 83300)
((0.235, 0.04), 81800)
((0.235, 0.05), 80200)
((0.235, 0.06), 73200)
((0.235, 0.07), 67000)
((0.235, 0.08), 59100)
((0.235, 0.09), 49300)
((0.235, 0.1), 39500)
((0.235, 0.11), 29400)
((0.235, 0.12), 20100)
((0.235, 0.13), 15800)
((0.235, 0.14), 9900)
((0.245, -0.1), 3700)
((0.245, -0.09), 3900)
((0.245, -0.08), 5900)
((0.245, -0.07), 10600)
((0.245, -0.06), 15100)
((0.245, -0.05), 20600)
((0.245, -0.04), 27300)
((0.245, -0.03), 34600)
((0.245, -0.02), 43600)
((0.245, -0.01), 51900)
((0.245, 0.0), 63300)
((0.245, 0.01), 68900)
((0.245, 0.02), 73200)
((0.245, 0.03), 73600)
((0.245, 0.04), 72100)
((0.245, 0.05), 67900)
((0.245, 0.06), 64500)
((0.245, 0.07), 57300)
((0.245, 0.08), 48700)
((0.245, 0.09), 39900)
((0.245, 0.1), 31000)
((0.245, 0.11), 22500)
((0.245, 0.12), 17700)
((0.245, 0.13), 12700)
((0.245, 0.14), 7600)
((0.255, -0.1), 2600)
((0.255, -0.09), 2700)
((0.255, -0.08), 4500)
((0.255, -0.07), 7200)
((0.255, -0.06), 10900)
((0.255, -0.05), 15000)
((0.255, -0.04), 20400)
((0.255, -0.03), 27000)
((0.255, -0.02), 35200)
((0.255, -0.01), 42900)
((0.255, 0.0), 51400)
((0.255, 0.01), 57600)
((0.255, 0.02), 60600)
((0.255, 0.03), 61800)
((0.255, 0.04), 60300)
((0.255, 0.05), 57400)
((0.255, 0.06), 51600)
((0.255, 0.07), 46400)
((0.255, 0.08), 38800)
((0.255, 0.09), 29600)
((0.255, 0.1), 25700)
((0.255, 0.11), 18200)
((0.255, 0.12), 13100)
((0.255, 0.13), 8600)
((0.255, 0.14), 5400)
((0.265, -0.1), 2400)
((0.265, -0.09), 2400)
((0.265, -0.08), 3400)
((0.265, -0.07), 5600)
((0.265, -0.06), 9300)
((0.265, -0.05), 11100)
((0.265, -0.04), 15500)
((0.265, -0.03), 19900)
((0.265, -0.02), 24900)
((0.265, -0.01), 32900)
((0.265, 0.0), 39200)
((0.265, 0.01), 44500)
((0.265, 0.02), 47800)
((0.265, 0.03), 48700)
((0.265, 0.04), 47400)
((0.265, 0.05), 44600)
((0.265, 0.06), 41200)
((0.265, 0.07), 36500)
((0.265, 0.08), 31000)
((0.265, 0.09), 24600)
((0.265, 0.1), 17900)
((0.265, 0.11), 14500)
((0.265, 0.12), 9900)
((0.265, 0.13), 6700)
((0.265, 0.14), 4400)
((0.275, -0.1), 1500)
((0.275, -0.09), 1600)
((0.275, -0.08), 2600)
((0.275, -0.07), 4000)
((0.275, -0.06), 6400)
((0.275, -0.05), 8000)
((0.275, -0.04), 10700)
((0.275, -0.03), 13600)
((0.275, -0.02), 17800)
((0.275, -0.01), 23700)
((0.275, 0.0), 28900)
((0.275, 0.01), 32900)
((0.275, 0.02), 35200)
((0.275, 0.03), 35400)
((0.275, 0.04), 35700)
((0.275, 0.05), 33600)
((0.275, 0.06), 30100)
((0.275, 0.07), 26900)
((0.275, 0.08), 22100)
((0.275, 0.09), 17500)
((0.275, 0.1), 13000)
((0.275, 0.11), 9500)
((0.275, 0.12), 6900)
((0.275, 0.13), 5300)
((0.275, 0.14), 3500)
((0.285, -0.1), 1300)
((0.285, -0.09), 1300)
((0.285, -0.08), 1900)
((0.285, -0.07), 2800)
((0.285, -0.06), 4200)
((0.285, -0.05), 5500)
((0.285, -0.04), 6700)
((0.285, -0.03), 8500)
((0.285, -0.02), 11600)
((0.285, -0.01), 15600)
((0.285, 0.0), 19100)
((0.285, 0.01), 22500)
((0.285, 0.02), 24100)
((0.285, 0.03), 24500)
((0.285, 0.04), 24200)
((0.285, 0.05), 23200)
((0.285, 0.06), 21100)
((0.285, 0.07), 18500)
((0.285, 0.08), 13400)
((0.285, 0.09), 11200)
((0.285, 0.1), 8600)
((0.285, 0.11), 6700)
((0.285, 0.12), 4800)
((0.285, 0.13), 3300)
((0.285, 0.14), 2600)
