((0.025, 0.05), 4300)
((0.025, 0.06), 4500)
((0.025, 0.07), 4600)
((0.025, 0.08), 4900)
((0.025, 0.09), 4700)
((0.035, -0.1), 4800)
((0.035, -0.09), 5100)
((0.035, -0.08), 5200)
((0.035, -0.07), 5200)
((0.035, -0.06), 5200)
((0.035, -0.05), 5000)
((0.035, -0.04), 4600)
((0.035, -0.03), 4400)
((0.035, -0.02), 4500)
((0.035, -0.01), 4400)
((0.035, 0.0), 4500)
((0.035, 0.01), 4700)
((0.035, 0.02), 5000)
((0.035, 0.03), 5200)
((0.035, 0.04), 5400)
((0.035, 0.05), 5800)
((0.035, 0.06), 6200)
((0.035, 0.07), 6400)
((0.035, 0.08), 6700)
((0.035, 0.09), 6800)
((0.045, -0.1), 6900)
((0.045, -0.09), 7600)
((0.045, -0.08), 7900)
((0.045, -0.07), 7800)
((0.045, -0.06), 7900)
((0.045, -0.05), 7400)
((0.045, -0.04), 7000)
((0.045, -0.03), 6600)
((0.045, -0.02), 6500)
((0.045, -0.01), 6500)
((0.045, 0.0), 6600)
((0.045, 0.01), 6900)
((0.045, 0.02), 7600)
((0.045, 0.03), 8000)
((0.045, 0.04), 8100)
((0.045, 0.05), 8500)
((0.045, 0.06), 8700)
((0.045, 0.07), 9000)
((0.045, 0.08), 9300)
((0.045, 0.09), 9500)
((0.055, -0.1), 10000)
((0.055, -0.09), 10800)
((0.055, -0.08), 11400)
((0.055, -0.07), 11900)
((0.055, -0.06), 12000)
((0.055, -0.05), 10900)
((0.055, -0.04), 10200)
((0.055, -0.03), 9700)
((0.055, -0.02), 9300)
((0.055, -0.01), 9100)
((0.055, 0.0), 9500)
((0.055, 0.01), 9800)
((0.055, 0.02), 10100)
((0.055, 0.03), 10400)
((0.055, 0.04), 10900)
((0.055, 0.05), 11200)
((0.055, 0.06), 11800)
((0.055, 0.07), 12300)
((0.055, 0.08), 12500)
((0.055, 0.09), 12700)
((0.065, -0.1), 13700)
((0.065, -0.09), 15300)
((0.065, -0.08), 15600)
((0.065, -0.07), 15900)
((0.065, -0.06), 14800)
((0.065, -0.05), 14300)
((0.065, -0.04), 13300)
((0.065, -0.03), 12100)
((0.065, -0.02), 11900)
((0.065, -0.01), 11900)
((0.065, 0.0), 12200)
((0.065, 0.01), 12700)
((0.065, 0.02), 13400)
((0.065, 0.03), 14000)
((0.065, 0.04), 15000)
((0.065, 0.05), 15800)
((0.065, 0.06), 16600)
((0.065, 0.07), 17400)
((0.065, 0.08), 18300)
((0.065, 0.09), 19600)
((0.075, -0.1), 20100)
((0.075, -0.09), 21000)
((0.075, -0.08), 21300)
((0.075, -0.07), 22100)
((0.075, -0.06), 23100)
((0.075, -0.05), 21600)
((0.075, -0.04), 19300)
((0.075, -0.03), 18900)
((0.075, -0.02), 17800)
((0.075, -0.01), 17700)
((0.075, 0.0), 18000)
((0.075, 0.01), 18700)
((0.075, 0.02), 19800)
((0.075, 0.03), 20500)
((0.075, 0.04), 21900)
((0.075, 0.05), 22200)
((0.075, 0.06), 24100)
((0.075, 0.07), 25100)
((0.075, 0.08), 25400)
((0.075, 0.09), 26600)
((0.085, -0.1), 27700)
((0.085, -0.09), 31700)
((0.085, -0.08), 34100)
((0.085, -0.07), 31200)
((0.085, -0.06), 30100)
((0.085, -0.05), 29300)
((0.085, -0.04), 26900)
((0.085, -0.03), 24700)
((0.085, -0.02), 23900)
((0.085, -0.01), 24000)
((0.085, 0.0), 24300)
((0.085, 0.01), 25600)
((0.085, 0.02), 27100)
((0.085, 0.03), 28200)
((0.085, 0.04), 30200)
((0.085, 0.05), 31100)
((0.085, 0.06), 32700)
((0.085, 0.07), 34700)
((0.085, 0.08), 36100)
((0.085, 0.09), 38600)
((0.095, -0.1), 38700)
((0.095, -0.09), 39900)
((0.095, -0.08), 41300)
((0.095, -0.07), 40800)
((0.095, -0.06), 38400)
((0.095, -0.05), 37300)
((0.095, -0.04), 34400)
((0.095, -0.03), 32100)
((0.095, -0.02), 31100)
((0.095, -0.01), 31700)
((0.095, 0.0), 32300)
((0.095, 0.01), 34600)
